,,,-00.000039400000,  -0.20000,
,,,-00.000039200000,   0.00000,
,,,-00.000039000000,   0.00000,
,,,-00.000038800000,  -0.40000,
,,,-00.000038600000,  -0.20000,
,,,-00.000038400000,  -0.20000,
,,,-00.000038200000,  -0.20000,
,,,-00.000038000000,   0.00000,
,,,-00.000037800000,  -0.20000,
,,,-00.000037600000,  -0.20000,
,,,-00.000037400000,  -0.60000,
,,,-00.000037200000,  -0.60000,
,,,-00.000037000000,  -0.60000,
,,,-00.000036800000,   0.00000,
,,,-00.000036600000,  -0.20000,
,,,-00.000036400000,   0.00000,
,,,-00.000036200000,   0.00000,
,,,-00.000036000000,   0.20000,
,,,-00.000035800000,   0.20000,
,,,-00.000035600000,   0.00000,
,,,-00.000035400000,   0.00000,
,,,-00.000035200000,  -0.40000,
,,,-00.000035000000,   0.00000,
,,,-00.000034800000,   0.20000,
,,,-00.000034600000,   0.00000,
,,,-00.000034400000,  -0.20000,
,,,-00.000034200000,  -0.40000,
,,,-00.000034000000,  -0.20000,
,,,-00.000033800000,  -0.40000,
,,,-00.000033600000,   0.00000,
,,,-00.000033400000,  -0.40000,
,,,-00.000033200000,  -0.40000,
,,,-00.000033000000,  -0.20000,
,,,-00.000032800000,  -0.20000,
,,,-00.000032600000,   0.00000,
,,,-00.000032400000,  -0.20000,
,,,-00.000032200000,  -0.60000,
,,,-00.000032000000,   0.00000,
,,,-00.000031800000,  -0.20000,
,,,-00.000031600000,  -0.40000,
,,,-00.000031400000,   0.00000,
,,,-00.000031200000,   0.00000,
,,,-00.000031000000,  -0.20000,
,,,-00.000030800000,  -0.40000,
,,,-00.000030600000,  -0.40000,
,,,-00.000030400000,  -0.40000,
,,,-00.000030200000,   0.00000,
,,,-00.000030000000,  -0.20000,
,,,-00.000029800000,   0.20000,
,,,-00.000029600000,   0.00000,
,,,-00.000029400000,  -0.40000,
,,,-00.000029200000,  -0.40000,
,,,-00.000029000000,  -0.40000,
,,,-00.000028800000,  -0.40000,
,,,-00.000028600000,  -0.20000,
,,,-00.000028400000,  -0.20000,
,,,-00.000028200000,  -0.40000,
,,,-00.000028000000,  -0.40000,
,,,-00.000027800000,  -0.20000,
,,,-00.000027600000,  -0.20000,
,,,-00.000027400000,  -0.40000,
,,,-00.000027200000,  -0.40000,
,,,-00.000027000000,   0.00000,
,,,-00.000026800000,  -0.20000,
,,,-00.000026600000,  -0.40000,
,,,-00.000026400000,   0.20000,
,,,-00.000026200000,   0.00000,
,,,-00.000026000000,   0.00000,
,,,-00.000025800000,   0.00000,
,,,-00.000025600000,  -0.60000,
,,,-00.000025400000,   0.00000,
,,,-00.000025200000,   0.00000,
,,,-00.000025000000,   0.20000,
,,,-00.000024800000,  -0.20000,
,,,-00.000024600000,   0.20000,
,,,-00.000024400000,  -0.20000,
,,,-00.000024200000,  -0.20000,
,,,-00.000024000000,  -0.40000,
,,,-00.000023800000,  -0.20000,
,,,-00.000023600000,   0.00000,
,,,-00.000023400000,  -0.20000,
,,,-00.000023200000,   0.00000,
,,,-00.000023000000,  -0.20000,
,,,-00.000022800000,  -0.20000,
,,,-00.000022600000,  -0.20000,
,,,-00.000022400000,  -0.60000,
,,,-00.000022200000,  -0.60000,
,,,-00.000022000000,  -0.20000,
,,,-00.000021800000,  -0.60000,
,,,-00.000021600000,  -0.20000,
,,,-00.000021400000,  -0.40000,
,,,-00.000021200000,   0.00000,
,,,-00.000021000000,   0.00000,
,,,-00.000020800000,  -0.20000,
,,,-00.000020600000,  -0.40000,
,,,-00.000020400000,   0.00000,
,,,-00.000020200000,   0.00000,
,,,-00.000020000000,  -0.20000,
,,,-00.000019800000,   0.00000,
,,,-00.000019600000,   0.00000,
,,,-00.000019400000,   0.00000,
,,,-00.000019200000,  -0.20000,
,,,-00.000019000000,  -0.20000,
,,,-00.000018800000,   0.00000,
,,,-00.000018600000,  -0.20000,
,,,-00.000018400000,  -0.40000,
,,,-00.000018200000,   0.20000,
,,,-00.000018000000,  -0.20000,
,,,-00.000017800000,  -0.20000,
,,,-00.000017600000,  -0.60000,
,,,-00.000017400000,  -0.40000,
,,,-00.000017200000,  -0.40000,
,,,-00.000017000000,  -0.20000,
,,,-00.000016800000,   0.00000,
,,,-00.000016600000,   0.00000,
,,,-00.000016400000,  -0.20000,
,,,-00.000016200000,   0.00000,
,,,-00.000016000000,   0.00000,
,,,-00.000015800000,   0.00000,
,,,-00.000015600000,  -0.20000,
,,,-00.000015400000,  -0.20000,
,,,-00.000015200000,  -0.20000,
,,,-00.000015000000,   0.00000,
,,,-00.000014800000,   0.00000,
,,,-00.000014600000,  -0.20000,
,,,-00.000014400000,  -0.20000,
,,,-00.000014200000,  -0.20000,
,,,-00.000014000000,  -0.60000,
,,,-00.000013800000,  -0.40000,
,,,-00.000013600000,   0.00000,
,,,-00.000013400000,   0.00000,
,,,-00.000013200000,  -0.40000,
,,,-00.000013000000,  -0.40000,
,,,-00.000012800000,  -0.20000,
,,,-00.000012600000,  -0.20000,
,,,-00.000012400000,  -0.40000,
,,,-00.000012200000,   0.00000,
,,,-00.000012000000,  -0.40000,
,,,-00.000011800000,  -0.20000,
,,,-00.000011600000,   0.00000,
,,,-00.000011400000,   0.00000,
,,,-00.000011200000,   0.00000,
,,,-00.000011000000,  -0.20000,
,,,-00.000010800000,  -0.40000,
,,,-00.000010600000,  -0.20000,
,,,-00.000010400000,   0.00000,
,,,-00.000010200000,   0.00000,
,,,-00.000010000000,   0.20000,
,,,-00.000009800000,  -0.20000,
,,,-00.000009600000,  -0.20000,
,,,-00.000009400000,  -0.40000,
,,,-00.000009200000,  -0.20000,
,,,-00.000009000000,  -0.40000,
,,,-00.000008800000,  -0.20000,
,,,-00.000008600000,  -0.40000,
,,,-00.000008400000,   0.00000,
,,,-00.000008200000,  -0.40000,
,,,-00.000008000000,  -0.20000,
,,,-00.000007800000,   0.00000,
,,,-00.000007600000,  -0.40000,
,,,-00.000007400000,  -0.60000,
,,,-00.000007200000,  -0.40000,
,,,-00.000007000000,  -0.20000,
,,,-00.000006800000,  -0.40000,
,,,-00.000006600000,   0.20000,
,,,-00.000006400000,  -0.20000,
,,,-00.000006200000,   0.00000,
,,,-00.000006000000,   0.00000,
,,,-00.000005800000,  -0.40000,
,,,-00.000005600000,   0.00000,
,,,-00.000005400000,  -0.20000,
,,,-00.000005200000,   0.00000,
,,,-00.000005000000,  -0.20000,
,,,-00.000004800000,  -0.20000,
,,,-00.000004600000,   0.20000,
,,,-00.000004400000,  -0.20000,
,,,-00.000004200000,  -0.40000,
,,,-00.000004000000,  -0.40000,
,,,-00.000003800000,   0.00000,
,,,-00.000003600000,   0.00000,
,,,-00.000003400000,   0.20000,
,,,-00.000003200000,   0.00000,
,,,-00.000003000000,   0.00000,
,,,-00.000002800000,   0.00000,
,,,-00.000002600000,  -0.20000,
,,,-00.000002400000,  -0.20000,
,,,-00.000002200000,   0.20000,
,,,-00.000002000000,   0.20000,
,,,-00.000001800000,   0.00000,
,,,-00.000001600000,   0.00000,
,,,-00.000001400000,   0.40000,
,,,-00.000001200000,   0.80000,
,,,-00.000001000000,   0.60000,
,,,-00.000000800000,   0.60000,
,,,-00.000000600000,   0.80000,
,,,-00.000000400000,   1.00000,
,,,-00.000000200000,   0.80000,
,,,-00.000000000000,   0.80000,
,,,00.000000200000,   1.00000,
,,,00.000000400000,   1.80000,
,,,00.000000600000,   1.40000,
,,,00.000000800000,   1.00000,
,,,00.000001000000,   1.40000,
,,,00.000001200000,   1.60000,
,,,00.000001400000,   1.80000,
,,,00.000001600000,   2.00000,
,,,00.000001800000,   1.80000,
,,,00.000002000000,   2.00000,
,,,00.000002200000,   1.60000,
,,,00.000002400000,   2.00000,
,,,00.000002600000,   2.00000,
,,,00.000002800000,   2.40000,
,,,00.000003000000,   2.40000,
,,,00.000003200000,   2.60000,
,,,00.000003400000,   2.60000,
,,,00.000003600000,   2.80000,
,,,00.000003800000,   2.80000,
,,,00.000004000000,   2.80000,
,,,00.000004200000,   3.00000,
,,,00.000004400000,   3.00000,
,,,00.000004600000,   3.00000,
,,,00.000004800000,   3.20000,
,,,00.000005000000,   3.40000,
,,,00.000005200000,   3.20000,
,,,00.000005400000,   3.20000,
,,,00.000005600000,   3.40000,
,,,00.000005800000,   3.60000,
,,,00.000006000000,   3.80000,
,,,00.000006200000,   3.80000,
,,,00.000006400000,   3.80000,
,,,00.000006600000,   3.80000,
,,,00.000006800000,   3.80000,
,,,00.000007000000,   4.00000,
,,,00.000007200000,   4.20000,
,,,00.000007400000,   4.00000,
,,,00.000007600000,   4.40000,
,,,00.000007800000,   4.20000,
,,,00.000008000000,   4.60000,
,,,00.000008200000,   4.80000,
,,,00.000008400000,   4.80000,
,,,00.000008600000,   4.80000,
,,,00.000008800000,   5.00000,
,,,00.000009000000,   5.00000,
,,,00.000009200000,   5.20000,
,,,00.000009400000,   5.20000,
,,,00.000009600000,   5.40000,
,,,00.000009800000,   5.60000,
,,,00.000010000000,   5.40000,
,,,00.000010200000,   5.40000,
,,,00.000010400000,   5.60000,
,,,00.000010600000,   5.40000,
,,,00.000010800000,   5.80000,
,,,00.000011000000,   5.80000,
,,,00.000011200000,   5.80000,
,,,00.000011400000,   6.00000,
,,,00.000011600000,   6.00000,
,,,00.000011800000,   5.80000,
,,,00.000012000000,   6.00000,
,,,00.000012200000,   6.40000,
,,,00.000012400000,   6.20000,
,,,00.000012600000,   6.60000,
,,,00.000012800000,   6.80000,
,,,00.000013000000,   6.60000,
,,,00.000013200000,   7.00000,
,,,00.000013400000,   6.80000,
,,,00.000013600000,   6.80000,
,,,00.000013800000,   7.40000,
,,,00.000014000000,   7.20000,
,,,00.000014200000,   7.00000,
,,,00.000014400000,   7.20000,
,,,00.000014600000,   7.40000,
,,,00.000014800000,   7.40000,
,,,00.000015000000,   7.60000,
,,,00.000015200000,   7.80000,
,,,00.000015400000,   7.60000,
,,,00.000015600000,   7.80000,
,,,00.000015800000,   7.40000,
,,,00.000016000000,   7.80000,
,,,00.000016200000,   7.80000,
,,,00.000016400000,   8.20000,
,,,00.000016600000,   8.00000,
,,,00.000016800000,   8.00000,
,,,00.000017000000,   8.20000,
,,,00.000017200000,   8.20000,
,,,00.000017400000,   8.20000,
,,,00.000017600000,   8.60000,
,,,00.000017800000,   8.60000,
,,,00.000018000000,   8.80000,
,,,00.000018200000,   8.80000,
,,,00.000018400000,   8.80000,
,,,00.000018600000,   9.00000,
,,,00.000018800000,   8.80000,
,,,00.000019000000,   9.00000,
,,,00.000019200000,   9.00000,
,,,00.000019400000,   9.40000,
,,,00.000019600000,   9.60000,
,,,00.000019800000,   9.20000,
,,,00.000020000000,   9.40000,
,,,00.000020200000,   9.60000,
,,,00.000020400000,   9.60000,
,,,00.000020600000,   9.40000,
,,,00.000020800000,   9.80000,
,,,00.000021000000,   9.80000,
,,,00.000021200000,   9.80000,
,,,00.000021400000,  10.20000,
,,,00.000021600000,  10.00000,
,,,00.000021800000,  10.20000,
,,,00.000022000000,  10.20000,
,,,00.000022200000,  10.00000,
,,,00.000022400000,  10.40000,
,,,00.000022600000,  10.20000,
,,,00.000022800000,  10.60000,
,,,00.000023000000,  10.80000,
,,,00.000023200000,  10.60000,
,,,00.000023400000,  10.80000,
,,,00.000023600000,  11.00000,
,,,00.000023800000,  11.00000,
,,,00.000024000000,  11.00000,
,,,00.000024200000,  11.00000,
,,,00.000024400000,  10.80000,
,,,00.000024600000,  11.00000,
,,,00.000024800000,  11.00000,
,,,00.000025000000,  11.40000,
,,,00.000025200000,  11.20000,
,,,00.000025400000,  11.40000,
,,,00.000025600000,  11.40000,
,,,00.000025800000,  11.40000,
,,,00.000026000000,  11.60000,
,,,00.000026200000,  11.60000,
,,,00.000026400000,  11.60000,
,,,00.000026600000,  11.80000,
,,,00.000026800000,  11.80000,
,,,00.000027000000,  12.20000,
,,,00.000027200000,  12.20000,
,,,00.000027400000,  12.20000,
,,,00.000027600000,  12.20000,
,,,00.000027800000,  12.20000,
,,,00.000028000000,  12.20000,
,,,00.000028200000,  12.40000,
,,,00.000028400000,  12.60000,
,,,00.000028600000,  12.60000,
,,,00.000028800000,  12.60000,
,,,00.000029000000,  12.60000,
,,,00.000029200000,  13.00000,
,,,00.000029400000,  13.20000,
,,,00.000029600000,  13.00000,
,,,00.000029800000,  12.80000,
,,,00.000030000000,  13.00000,
,,,00.000030200000,  13.00000,
,,,00.000030400000,  13.20000,
,,,00.000030600000,  13.20000,
,,,00.000030800000,  13.00000,
,,,00.000031000000,  13.20000,
,,,00.000031200000,  13.40000,
,,,00.000031400000,  13.60000,
,,,00.000031600000,  13.60000,
,,,00.000031800000,  13.40000,
,,,00.000032000000,  13.60000,
,,,00.000032200000,  13.60000,
,,,00.000032400000,  13.80000,
,,,00.000032600000,  13.60000,
,,,00.000032800000,  14.00000,
,,,00.000033000000,  14.00000,
,,,00.000033200000,  14.20000,
,,,00.000033400000,  14.20000,
,,,00.000033600000,  14.20000,
,,,00.000033800000,  14.00000,
,,,00.000034000000,  14.40000,
,,,00.000034200000,  14.40000,
,,,00.000034400000,  14.40000,
,,,00.000034600000,  14.40000,
,,,00.000034800000,  14.40000,
,,,00.000035000000,  14.80000,
,,,00.000035200000,  14.60000,
,,,00.000035400000,  14.80000,
,,,00.000035600000,  14.80000,
,,,00.000035800000,  15.20000,
,,,00.000036000000,  15.20000,
,,,00.000036200000,  15.20000,
,,,00.000036400000,  15.40000,
,,,00.000036600000,  15.00000,
,,,00.000036800000,  15.00000,
,,,00.000037000000,  15.20000,
,,,00.000037200000,  15.40000,
,,,00.000037400000,  15.20000,
,,,00.000037600000,  15.40000,
,,,00.000037800000,  15.60000,
,,,00.000038000000,  15.80000,
,,,00.000038200000,  15.80000,
,,,00.000038400000,  15.80000,
,,,00.000038600000,  15.80000,
,,,00.000038800000,  15.80000,
,,,00.000039000000,  16.00000,
,,,00.000039200000,  16.00000,
,,,00.000039400000,  16.00000,
,,,00.000039600000,  16.00000,
,,,00.000039800000,  16.00000,
,,,00.000040000000,  16.20000,
,,,00.000040200000,  16.00000,
,,,00.000040400000,  16.20000,
,,,00.000040600000,  16.20000,
,,,00.000040800000,  16.60000,
,,,00.000041000000,  16.80000,
,,,00.000041200000,  16.60000,
,,,00.000041400000,  16.60000,
,,,00.000041600000,  16.60000,
,,,00.000041800000,  16.60000,
,,,00.000042000000,  16.80000,
,,,00.000042200000,  16.60000,
,,,00.000042400000,  16.80000,
,,,00.000042600000,  17.00000,
,,,00.000042800000,  17.40000,
,,,00.000043000000,  17.00000,
,,,00.000043200000,  17.00000,
,,,00.000043400000,  17.20000,
,,,00.000043600000,  17.20000,
,,,00.000043800000,  17.40000,
,,,00.000044000000,  17.20000,
,,,00.000044200000,  17.60000,
,,,00.000044400000,  17.60000,
,,,00.000044600000,  17.60000,
,,,00.000044800000,  17.60000,
,,,00.000045000000,  17.60000,
,,,00.000045200000,  17.60000,
,,,00.000045400000,  17.60000,
,,,00.000045600000,  17.60000,
,,,00.000045800000,  17.80000,
,,,00.000046000000,  17.80000,
,,,00.000046200000,  17.60000,
,,,00.000046400000,  18.00000,
,,,00.000046600000,  17.80000,
,,,00.000046800000,  18.20000,
,,,00.000047000000,  18.20000,
,,,00.000047200000,  18.20000,
,,,00.000047400000,  18.40000,
,,,00.000047600000,  18.20000,
,,,00.000047800000,  18.40000,
,,,00.000048000000,  18.40000,
,,,00.000048200000,  18.60000,
,,,00.000048400000,  18.60000,
,,,00.000048600000,  18.80000,
,,,00.000048800000,  18.60000,
,,,00.000049000000,  18.60000,
,,,00.000049200000,  18.80000,
,,,00.000049400000,  19.00000,
,,,00.000049600000,  18.80000,
,,,00.000049800000,  18.80000,
,,,00.000050000000,  18.60000,
,,,00.000050200000,  19.20000,
,,,00.000050400000,  19.00000,
,,,00.000050600000,  19.00000,
,,,00.000050800000,  19.40000,
,,,00.000051000000,  19.20000,
,,,00.000051200000,  19.40000,
,,,00.000051400000,  19.60000,
,,,00.000051600000,  19.40000,
,,,00.000051800000,  19.40000,
,,,00.000052000000,  19.60000,
,,,00.000052200000,  19.40000,
,,,00.000052400000,  19.60000,
,,,00.000052600000,  19.40000,
,,,00.000052800000,  19.60000,
,,,00.000053000000,  19.40000,
,,,00.000053200000,  19.80000,
,,,00.000053400000,  19.80000,
,,,00.000053600000,  19.80000,
,,,00.000053800000,  19.80000,
,,,00.000054000000,  20.00000,
,,,00.000054200000,  19.80000,
,,,00.000054400000,  20.20000,
,,,00.000054600000,  20.00000,
,,,00.000054800000,  20.00000,
,,,00.000055000000,  20.00000,
,,,00.000055200000,  20.20000,
,,,00.000055400000,  20.20000,
,,,00.000055600000,  20.40000,
,,,00.000055800000,  20.20000,
,,,00.000056000000,  20.60000,
,,,00.000056200000,  20.40000,
,,,00.000056400000,  20.40000,
,,,00.000056600000,  20.40000,
,,,00.000056800000,  20.80000,
,,,00.000057000000,  20.40000,
,,,00.000057200000,  20.60000,
,,,00.000057400000,  20.80000,
,,,00.000057600000,  21.00000,
,,,00.000057800000,  21.00000,
,,,00.000058000000,  21.00000,
,,,00.000058200000,  21.00000,
,,,00.000058400000,  21.20000,
,,,00.000058600000,  21.00000,
,,,00.000058800000,  21.00000,
,,,00.000059000000,  21.00000,
,,,00.000059200000,  21.00000,
,,,00.000059400000,  21.20000,
,,,00.000059600000,  21.20000,
,,,00.000059800000,  21.20000,
,,,00.000060000000,  21.00000,
,,,00.000060200000,  21.20000,
,,,00.000060400000,  21.20000,
,,,00.000060600000,  21.40000,
,,,00.000060800000,  21.40000,
,,,00.000061000000,  21.60000,
,,,00.000061200000,  21.80000,
,,,00.000061400000,  21.40000,
,,,00.000061600000,  21.60000,
,,,00.000061800000,  21.80000,
,,,00.000062000000,  22.00000,
,,,00.000062200000,  21.60000,
,,,00.000062400000,  21.80000,
,,,00.000062600000,  22.00000,
,,,00.000062800000,  21.80000,
,,,00.000063000000,  21.80000,
,,,00.000063200000,  22.20000,
,,,00.000063400000,  22.00000,
,,,00.000063600000,  21.80000,
,,,00.000063800000,  22.20000,
,,,00.000064000000,  22.20000,
,,,00.000064200000,  22.40000,
,,,00.000064400000,  22.00000,
,,,00.000064600000,  22.20000,
,,,00.000064800000,  22.20000,
,,,00.000065000000,  22.20000,
,,,00.000065200000,  22.40000,
,,,00.000065400000,  22.40000,
,,,00.000065600000,  22.40000,
,,,00.000065800000,  22.60000,
,,,00.000066000000,  22.40000,
,,,00.000066200000,  22.60000,
,,,00.000066400000,  22.40000,
,,,00.000066600000,  22.60000,
,,,00.000066800000,  22.60000,
,,,00.000067000000,  22.60000,
,,,00.000067200000,  22.60000,
,,,00.000067400000,  22.80000,
,,,00.000067600000,  22.80000,
,,,00.000067800000,  22.80000,
,,,00.000068000000,  23.00000,
,,,00.000068200000,  22.80000,
,,,00.000068400000,  23.20000,
,,,00.000068600000,  23.00000,
,,,00.000068800000,  23.20000,
,,,00.000069000000,  23.20000,
,,,00.000069200000,  23.20000,
,,,00.000069400000,  23.00000,
,,,00.000069600000,  23.40000,
,,,00.000069800000,  23.20000,
,,,00.000070000000,  23.40000,
,,,00.000070200000,  23.40000,
,,,00.000070400000,  23.40000,
,,,00.000070600000,  23.40000,
,,,00.000070800000,  23.40000,
,,,00.000071000000,  23.40000,
,,,00.000071200000,  23.60000,
,,,00.000071400000,  23.60000,
,,,00.000071600000,  23.80000,
,,,00.000071800000,  23.80000,
,,,00.000072000000,  23.80000,
,,,00.000072200000,  23.80000,
,,,00.000072400000,  23.80000,
,,,00.000072600000,  23.80000,
,,,00.000072800000,  23.80000,
,,,00.000073000000,  23.80000,
,,,00.000073200000,  24.00000,
,,,00.000073400000,  23.80000,
,,,00.000073600000,  24.00000,
,,,00.000073800000,  24.00000,
,,,00.000074000000,  24.00000,
,,,00.000074200000,  24.00000,
,,,00.000074400000,  24.00000,
,,,00.000074600000,  24.00000,
,,,00.000074800000,  23.80000,
,,,00.000075000000,  24.40000,
,,,00.000075200000,  24.40000,
,,,00.000075400000,  24.40000,
,,,00.000075600000,  24.20000,
,,,00.000075800000,  24.60000,
,,,00.000076000000,  24.40000,
,,,00.000076200000,  24.60000,
,,,00.000076400000,  24.40000,
,,,00.000076600000,  24.60000,
,,,00.000076800000,  24.40000,
,,,00.000077000000,  24.60000,
,,,00.000077200000,  24.40000,
,,,00.000077400000,  24.80000,
,,,00.000077600000,  24.60000,
,,,00.000077800000,  24.60000,
,,,00.000078000000,  24.60000,
,,,00.000078200000,  24.80000,
,,,00.000078400000,  24.80000,
,,,00.000078600000,  24.80000,
,,,00.000078800000,  24.60000,
,,,00.000079000000,  24.80000,
,,,00.000079200000,  24.80000,
,,,00.000079400000,  24.80000,
,,,00.000079600000,  24.80000,
,,,00.000079800000,  25.00000,
,,,00.000080000000,  25.00000,
,,,00.000080200000,  25.00000,
,,,00.000080400000,  24.80000,
,,,00.000080600000,  25.00000,
,,,00.000080800000,  25.20000,
,,,00.000081000000,  24.80000,
,,,00.000081200000,  25.00000,
,,,00.000081400000,  25.40000,
,,,00.000081600000,  25.20000,
,,,00.000081800000,  25.40000,
,,,00.000082000000,  25.20000,
,,,00.000082200000,  25.20000,
,,,00.000082400000,  25.60000,
,,,00.000082600000,  25.20000,
,,,00.000082800000,  25.20000,
,,,00.000083000000,  25.60000,
,,,00.000083200000,  25.20000,
,,,00.000083400000,  25.60000,
,,,00.000083600000,  25.40000,
,,,00.000083800000,  25.40000,
,,,00.000084000000,  25.60000,
,,,00.000084200000,  25.40000,
,,,00.000084400000,  25.40000,
,,,00.000084600000,  25.40000,
,,,00.000084800000,  25.60000,
,,,00.000085000000,  25.40000,
,,,00.000085200000,  25.60000,
,,,00.000085400000,  25.60000,
,,,00.000085600000,  25.40000,
,,,00.000085800000,  25.80000,
,,,00.000086000000,  25.80000,
,,,00.000086200000,  25.60000,
,,,00.000086400000,  26.20000,
,,,00.000086600000,  25.80000,
,,,00.000086800000,  25.60000,
,,,00.000087000000,  26.00000,
,,,00.000087200000,  25.60000,
,,,00.000087400000,  25.40000,
,,,00.000087600000,  25.80000,
,,,00.000087800000,  25.80000,
,,,00.000088000000,  26.00000,
,,,00.000088200000,  25.80000,
,,,00.000088400000,  25.80000,
,,,00.000088600000,  26.20000,
,,,00.000088800000,  26.00000,
,,,00.000089000000,  26.20000,
,,,00.000089200000,  26.00000,
,,,00.000089400000,  25.80000,
,,,00.000089600000,  26.20000,
,,,00.000089800000,  26.20000,
,,,00.000090000000,  26.60000,
,,,00.000090200000,  26.00000,
,,,00.000090400000,  26.40000,
,,,00.000090600000,  26.20000,
,,,00.000090800000,  26.40000,
,,,00.000091000000,  26.40000,
,,,00.000091200000,  26.00000,
,,,00.000091400000,  26.40000,
,,,00.000091600000,  26.40000,
,,,00.000091800000,  26.20000,
,,,00.000092000000,  26.20000,
,,,00.000092200000,  26.60000,
,,,00.000092400000,  26.60000,
,,,00.000092600000,  26.60000,
,,,00.000092800000,  26.60000,
,,,00.000093000000,  26.80000,
,,,00.000093200000,  26.40000,
,,,00.000093400000,  26.60000,
,,,00.000093600000,  26.60000,
,,,00.000093800000,  26.60000,
,,,00.000094000000,  26.60000,
,,,00.000094200000,  26.60000,
,,,00.000094400000,  26.60000,
,,,00.000094600000,  26.80000,
,,,00.000094800000,  27.00000,
,,,00.000095000000,  26.80000,
,,,00.000095200000,  26.80000,
,,,00.000095400000,  26.80000,
,,,00.000095600000,  26.80000,
,,,00.000095800000,  26.80000,
,,,00.000096000000,  26.60000,
,,,00.000096200000,  27.00000,
,,,00.000096400000,  27.00000,
,,,00.000096600000,  26.80000,
,,,00.000096800000,  26.80000,
,,,00.000097000000,  27.00000,
,,,00.000097200000,  27.20000,
,,,00.000097400000,  27.00000,
,,,00.000097600000,  26.80000,
,,,00.000097800000,  27.00000,
,,,00.000098000000,  26.60000,
,,,00.000098200000,  27.20000,
,,,00.000098400000,  27.20000,
,,,00.000098600000,  27.00000,
,,,00.000098800000,  27.20000,
,,,00.000099000000,  27.00000,
,,,00.000099200000,  27.00000,
,,,00.000099400000,  27.20000,
,,,00.000099600000,  27.20000,
,,,00.000099800000,  27.20000,
,,,00.000100000000,  27.20000,
,,,00.000100200000,  27.20000,
,,,00.000100400000,  27.00000,
,,,00.000100600000,  27.40000,
,,,00.000100800000,  27.20000,
,,,00.000101000000,  27.00000,
,,,00.000101200000,  27.60000,
,,,00.000101400000,  27.40000,
,,,00.000101600000,  27.60000,
,,,00.000101800000,  27.20000,
,,,00.000102000000,  27.20000,
,,,00.000102200000,  27.60000,
,,,00.000102400000,  27.20000,
,,,00.000102600000,  27.20000,
,,,00.000102800000,  27.60000,
,,,00.000103000000,  27.40000,
,,,00.000103200000,  27.80000,
,,,00.000103400000,  27.40000,
,,,00.000103600000,  27.60000,
,,,00.000103800000,  27.20000,
,,,00.000104000000,  27.60000,
,,,00.000104200000,  27.40000,
,,,00.000104400000,  27.60000,
,,,00.000104600000,  27.60000,
,,,00.000104800000,  27.60000,
,,,00.000105000000,  27.60000,
,,,00.000105200000,  27.60000,
,,,00.000105400000,  28.00000,
,,,00.000105600000,  27.60000,
,,,00.000105800000,  27.60000,
,,,00.000106000000,  27.60000,
,,,00.000106200000,  27.80000,
,,,00.000106400000,  27.80000,
,,,00.000106600000,  27.60000,
,,,00.000106800000,  28.00000,
,,,00.000107000000,  27.60000,
,,,00.000107200000,  27.60000,
,,,00.000107400000,  27.40000,
